0,-2.9188359688639616
1,-0.8003736094995337
2,-2.8895147496010605
3,-2.181850387476908
4,0.2905357895914572
5,-1.6145774999495932
6,-0.09855877848054884
7,-1.2786016545471446
8,1.2602042817609225
9,-2.659450534288804
10,-0.5142987550449196
11,2.7435421893689593
12,-2.8931475652018115
13,1.6962691662416083
14,1.857998382945209
15,-1.7113325985827903
16,-1.4946183446770307
17,0.07235390977325906
18,0.0820221307426523
19,-0.851321552996503
20,-1.396395620131395
21,1.0020244310641113
22,2.078046577296009
23,-3.555196235937487
24,3.582301553647506
25,-1.56007290862249
26,-0.29611687522672137
27,-2.325874677674496
28,-1.561038103916732
29,-0.18946434600857875
30,0.2395878460944878
31,-1.3855274047679318
32,0.7038813668519637
33,-2.094577635549629
34,-2.280073112022544
35,-2.7927596509678634
36,1.540475541442198
37,1.7835419181688879
38,-2.094577635549629
39,-0.045248592063239945
40,1.9241192670291998
41,0.049335727397369133
42,0.07599231485828573
43,-0.5271150421958775
44,1.2374208984848607
45,1.7859419069570277
46,-3.3285815629422575
47,-2.5309413951860256
48,-2.094577635549629
49,2.971392290156551
50,-1.7454866278405121
51,-1.1707107090321156
52,-1.7891230038041517
53,0.2505322292285682
54,0.6116970361794949
55,0.4250777330831268
56,-0.5579351310085592
57,0.5656606714277148
58,1.128996278714293
59,0.16325947730128898
60,-1.9200321316950706
61,0.3547903591428465
62,0.6747516113368139
63,3.0150286661201906
64,0.5002061074822555
65,0.9774689572356245
66,-1.0834379571048363
67,0.16325947730128898
68,-1.209781906519303
69,-1.800371851578219
70,-0.6452078829358383
71,0.03235034941037007
72,0.8347904947428826
73,-0.23132863141979326
74,0.2905357895914572
75,2.568996685514401
76,0.8274789272095526
77,-2.094577635549629
78,0.43081426329605876
79,-2.2691231394041878
80,0.7475177428156032
81,-2.4436686432587464
82,2.296228457114207
83,-1.3222380305107841
84,-2.138214011513269
85,0.9777678323913348
86,-2.225486763440548
87,-2.3297448933548264
88,-0.5816196335229805
89,-1.1380243056868324
90,2.971392290156551
91,0.4032595451013069
92,0.998087150823374
93,-1.7334184180829786
94,1.2068996848278897
95,0.3474787916095168
96,1.2144027161089708
97,2.3259303087877115
98,2.6453194648233236
99,-2.225486763440548
100,0.8784268707065221
101,-1.9636685076587104
102,-1.607074468668512
103,-2.0509412595859895
104,-2.4000322672951064
105,-0.3943395997723571
106,-2.880032402895143
107,-2.0509412595859895
108,-1.7346184124770487
109,-0.9088924532502778
110,0.6166086149246843
111,-3.1188324763010904
112,-0.6646645040323345
113,2.6768876310294303
114,-1.1131398087783408
115,-0.9961652051775571
116,-0.3397532511903609
117,-3.465523495222068
118,-1.9636685076587104
119,-1.453147158401703
120,3.5386651776838662
121,-3.6436689822588364
122,0.049335727397369133
123,-3.0497779291734206
124,-2.0509412595859895
125,2.8514331348839885
126,0.6166086149246843
127,-0.3397532511903609
128,0.4856994870337654
129,-1.2534182824829427
130,1.7150210452967565
131,-1.5634380927048723
132,0.11599028573689862
133,-0.17615771995415885
134,-2.5285414063978853
135,0.660244990888324
136,-1.7564366004588685
137,-2.3770140849192165
138,-3.1188324763010904
139,2.1950211808967923
140,1.9768393010785943
141,-0.8076851770328635
142,1.2786572856603602
143,1.749573763174641
144,-1.0834379571048363
145,-0.0658667856509898
146,2.9617240691871576
147,2.994410472532441
148,-1.5198017167412328
149,1.9332029251149547
150,-2.4849050304342457
151,-1.5198017167412328
152,-1.6276926622562617
153,-1.8751957613373609
154,-2.8458783736374205
155,-0.12343768590476428
156,-2.4436686432587464
157,1.6565700705187059
158,0.8347904947428826
159,-0.7779833253593589
160,-1.0180682405266392
161,-0.5022305452873861
162,2.130766611345403
163,-0.8652560772866382
164,-0.3167406582987471
165,-0.8216197013229984
166,3.10230141804747
167,-2.094577635549629
168,-2.4000322672951064
169,-0.5161650695775211
170,-0.13832493876385787
171,-1.5167738297173774
172,-0.3397532511903609
173,-1.3640080919418225
174,1.990773825368729
175,1.596180127163371
176,-1.9200321316950706
177,1.889566549151315
178,-1.9200321316950706
179,2.229573898774677
180,-2.00730488362235
181,-2.770941462986044
182,-1.345256212886674
183,-0.38525594168660215
184,3.200524142593106
185,-2.2897413329919374
186,-0.15313953757826892
187,-1.876395755731431
188,-1.24404893666926
189,-1.4509819687133911
190,1.6944028517090068
191,2.078046577296009
192,2.142301146847398
193,0.8859299019876035
194,-0.41495779336010674
195,-0.6658260765235882
196,1.889566549151315
197,-1.9767836699653787
198,1.2144027161089708
199,2.4397121531679717
200,-1.876395755731431
201,0.3704969739854067
202,-2.0509412595859895
203,-2.4218504552769264
204,-2.225486763440548
205,2.020475677042234
206,-1.9200321316950706
207,-2.966105160428352
208,-1.9200321316950706
209,1.5841119174058376
210,1.2068996848278897
211,-0.6580241700867964
212,-1.7454866278405121
213,-0.08888496802687973
214,3.038046848496081
215,1.6071300997817275
216,-0.9961652051775571
217,-1.8895109180380996
218,-1.453147158401703
219,-0.7343469493957192
220,0.6166086149246843
221,-1.4061047197282348
222,1.2832224641368124
223,1.16326330886425
224,-2.574577771149665
225,0.07599231485828573
226,-0.09855877848054884
227,-1.1894625880872638
228,-2.574577771149665
229,-2.138214011513269
230,2.8616350301089204
231,0.1838832603733147
232,-2.2691231394041878
233,-2.4000322672951064
234,-1.6507108446321517
235,-2.0509412595859895
236,0.9544507748597344
237,-0.1858259409235521
238,-1.039886428508459
239,-1.276735340014543
240,-0.7131008575722544
241,-1.7891230038041517
242,-1.5382547206406705
243,-0.40401341022602644
244,2.142301146847398
245,0.46871410904676636
246,-0.9385943049237826
247,-0.6034378215048003
248,-2.181850387476908
249,-1.473765351989453
250,-2.138214011513269
251,-1.6691638485315894
252,-0.9088924532502778
253,0.0529741324823958
254,2.415069375247592
255,-2.00730488362235
256,1.5865119061939779
257,-0.08888496802687973
258,-1.4095107824380635
259,-0.6907105734320795
260,0.7550207740966846
261,0.21656966371859787
262,0.8468587045004161
263,-2.181850387476908
264,0.1838832603733147
265,-1.1707107090321156
266,-2.280073112022544
267,-0.8652560772866382
268,-0.5598014455411606
269,-2.4000322672951064
270,2.011392018956479
271,0.9220632466701618
272,-0.9088924532502778
273,0.3874767624881297
274,-0.8216197013229984
275,1.4968391654785582
276,2.5786649064837945
277,-0.8652560772866382
278,-0.5598014455411606
279,-2.282238301710856
280,1.2431178768777105
281,-0.6888442588994783
282,0.8029234533810659
283,-0.058555218117659846
284,-4.594069298306348
285,1.857998382945209
286,1.4968391654785582
287,-2.181850387476908
288,3.08168322445972
289,0.660244990888324
290,2.5786649064837945
291,-0.6143877941231568
292,-1.0604197747289463
293,3.1895741699747493
294,-0.6452078829358383
295,-1.6943472205957912
296,1.390814534496131
297,2.5786649064837945
298,-0.07917341170540959
299,-0.6907105734320795
300,-0.9070261387176761
301,-2.7006869214643037
302,-2.5479267731730246
303,0.4214449174823761
304,1.432584595927169
305,-2.0509412595859895
306,-2.2616201081231067
307,-2.3297448933548264
308,-2.3746140961310767
309,0.4893378921187921
310,1.8914328636839164
311,-1.5709411239859534
312,-1.8252563484867101
313,-3.378250743294788
314,2.9617240691871576
315,-2.4606540212457455
316,2.078046577296009
317,-1.9636685076587104
318,-2.766108652991223
319,2.807796758920349
320,-1.8022381661108202
321,3.582301553647506
322,0.7511561479006299
323,-0.3276850414328276
324,-0.22166041045040008
325,-1.1476925266562257
326,-0.6331396731783052
327,1.1196269329006103
328,1.7229201642182488
329,0.3984267351064861
330,2.840483162265632
331,-2.6836687110587643
